id,scrimId,event_type,match_time,round_number,previous_objective_index,current_objective_index,MapDataId
19960,1605,objective_updated,640.34,2,0,1,6037
19961,1605,objective_updated,149.7,2,0,4,6039
19962,1605,objective_updated,318.41,3,4,2,6039
19963,1605,objective_updated,455.32,4,2,1,6039
19964,1605,objective_updated,626.93,5,1,3,6039
19965,1605,objective_updated,764.68,6,3,0,6039
19966,1605,objective_updated,149.7,2,0,4,6040
19967,1605,objective_updated,318.41,3,4,2,6040
19968,1605,objective_updated,455.32,4,2,1,6040
19969,1605,objective_updated,626.93,5,1,3,6040
19970,1605,objective_updated,764.68,6,3,0,6040
19971,1604,objective_updated,149.02,1,0,1,6042
19972,1604,objective_updated,288.19,1,1,2,6042
19973,1604,objective_updated,371.28,1,2,3,6042
19974,1604,objective_updated,371.28,2,3,0,6042
19975,1604,objective_updated,456.6,2,0,1,6042
19976,1604,objective_updated,563.96,2,1,2,6042
19977,1604,objective_updated,704.26,2,2,3,6042
19978,1606,objective_updated,0,1,0,2,6043
19979,1606,objective_updated,268.14,2,2,0,6043
19980,1606,objective_updated,454.73,3,0,1,6043
19981,1606,objective_updated,69.53,1,0,1,6044
19982,1606,objective_updated,203,1,1,2,6044
19983,1606,objective_updated,388.66,1,2,3,6044
19984,1606,objective_updated,388.66,2,3,0,6044
19985,1606,objective_updated,461.77,2,0,1,6044
19986,1606,objective_updated,562.13,2,1,2,6044
19987,1606,objective_updated,701.19,2,2,3,6044
19988,1606,objective_updated,701.21,3,3,0,6044
19989,1606,objective_updated,176.19,2,0,2,6045
19990,1606,objective_updated,356.33,3,2,4,6045
19991,1606,objective_updated,533.18,4,4,3,6045
19992,1606,objective_updated,709.04,5,3,1,6045
19993,1606,objective_updated,895.16,6,1,2,6045
19994,1606,objective_updated,70.28,1,0,1,6048
19995,1606,objective_updated,214.44,1,1,2,6048
19996,1606,objective_updated,390.29,1,2,3,6048
19997,1606,objective_updated,390.29,2,3,0,6048
19998,1606,objective_updated,625.56,2,0,1,6048
19999,1606,objective_updated,745.95,2,1,2,6048
20000,1609,objective_updated,83.76,1,0,1,6050
20001,1609,objective_updated,258.42,1,1,2,6050
20002,1609,objective_updated,455.31,1,2,3,6050
20003,1609,objective_updated,455.31,2,3,0,6050
20004,1609,objective_updated,562.04,2,0,1,6050
20005,1609,objective_updated,705.14,2,1,2,6050
20006,1609,objective_updated,896.93,2,2,3,6050
20007,1609,objective_updated,71.07,1,0,1,6051
20008,1609,objective_updated,224.38,1,1,2,6051
20009,1609,objective_updated,480.28,2,2,0,6051
20010,1609,objective_updated,544.06,2,0,1,6051
20011,1609,objective_updated,725.33,2,1,2,6051
20012,1609,objective_updated,928.12,2,2,3,6051
20013,1609,objective_updated,0,1,0,1,6052
20014,1609,objective_updated,179.61,2,1,0,6052
20015,1609,objective_updated,447.55,3,0,2,6052
20016,1609,objective_updated,151.33,2,0,3,6053
20017,1609,objective_updated,271.69,3,3,1,6053
20018,1609,objective_updated,431.3,4,1,2,6053
20019,1609,objective_updated,605.22,5,2,4,6053
20020,1609,objective_updated,814.26,6,4,0,6053
20021,1610,objective_updated,288.23,2,0,1,6055
20022,1610,objective_updated,377.29,2,1,2,6055
20023,1610,objective_updated,431.93,2,2,3,6055
20024,1610,objective_updated,112.94,2,0,1,6056
20025,1610,objective_updated,334.25,3,1,3,6056
20026,1610,objective_updated,557.41,4,3,4,6056
20027,1610,objective_updated,694.47,5,4,2,6056
20028,1610,objective_updated,915.66,6,2,0,6056
20029,1610,objective_updated,66.3,1,0,1,6057
20030,1610,objective_updated,294.26,1,1,2,6057
20031,1610,objective_updated,485.16,2,2,0,6057
20032,1610,objective_updated,697.12,2,0,1,6057
20037,1610,objective_updated,66.36,1,0,1,6062
20038,1610,objective_updated,394.15,1,1,2,6062
20039,1610,objective_updated,484.23,2,2,0,6062
20040,1610,objective_updated,589.83,2,0,1,6062
20041,1610,objective_updated,659.36,2,1,2,6062
20042,1610,objective_updated,867.55,2,2,3,6062
20043,1610,objective_updated,165.46,2,0,4,6063
20044,1610,objective_updated,421.44,3,4,2,6063
20045,1610,objective_updated,649.7,4,2,1,6063
20046,1610,objective_updated,865.11,5,1,3,6063
20047,1610,objective_updated,1059.33,6,3,0,6063
20048,1610,objective_updated,270.33,1,0,1,6064
20049,1610,objective_updated,454.28,2,1,0,6064
20050,1610,objective_updated,545.46,2,0,1,6064
20051,1610,objective_updated,728.1,2,1,2,6064
20052,1610,objective_updated,973.5,2,2,3,6064
20058,1623,objective_updated,0,1,0,1,6066
20059,1623,objective_updated,307.38,2,1,2,6066
20060,1623,objective_updated,540.92,3,2,0,6066
20061,1623,objective_updated,238.17,1,0,1,6067
20062,1623,objective_updated,409.15,2,1,0,6067
20063,1623,objective_updated,514.46,2,0,1,6067
20064,1623,objective_updated,576.86,2,1,2,6067
20065,1623,objective_updated,153.12,2,0,2,6068
20066,1623,objective_updated,323.55,3,2,1,6068
20067,1623,objective_updated,547.87,4,1,3,6068
20068,1623,objective_updated,783.63,5,3,4,6068
20069,1623,objective_updated,1002.63,6,4,0,6068
20070,1624,objective_updated,0,1,0,2,6071
20071,1624,objective_updated,310.2,2,2,1,6071
20072,1624,objective_updated,617.97,3,1,0,6071
20073,1624,objective_updated,270.05,1,0,1,6072
20074,1624,objective_updated,389.76,1,1,2,6072
20075,1624,objective_updated,497.79,1,2,3,6072
20076,1624,objective_updated,497.81,2,3,0,6072
20077,1624,objective_updated,807.21,2,0,1,6072
20078,1624,objective_updated,109.96,2,0,4,6073
20079,1624,objective_updated,317.37,3,4,3,6073
20080,1624,objective_updated,448.42,4,3,1,6073
20081,1624,objective_updated,666.16,5,1,2,6073
20082,1624,objective_updated,822.09,6,2,4,6073
20083,1624,objective_updated,120.59,1,0,1,6074
20084,1624,objective_updated,262.79,1,1,2,6074
20085,1624,objective_updated,445.68,1,2,3,6074
20086,1624,objective_updated,445.68,2,3,0,6074
20087,1624,objective_updated,500.34,2,0,1,6074
20088,1625,objective_updated,0,1,0,2,6076
20089,1625,objective_updated,274.92,2,2,1,6076
20090,1625,objective_updated,522.15,3,1,0,6076
20091,1625,objective_updated,205.69,1,0,1,6077
20092,1625,objective_updated,411.64,2,1,0,6077
20093,1625,objective_updated,523.38,2,0,1,6077
20094,1625,objective_updated,756.44,2,1,2,6077
20098,1626,objective_updated,433.18,2,0,1,6080
20099,1626,objective_updated,594.25,2,1,2,6080
20100,1626,objective_updated,697.19,2,2,3,6080
20104,1628,objective_updated,0,1,0,2,6082
20105,1628,objective_updated,210.6,2,2,1,6082
20106,1628,objective_updated,384.72,3,1,0,6082
20107,1628,objective_updated,81.39,1,0,1,6083
20108,1628,objective_updated,199.57,1,1,2,6083
20109,1628,objective_updated,284.06,1,2,3,6083
20110,1628,objective_updated,284.07,2,3,0,6083
20111,1628,objective_updated,512.64,2,0,1,6083
20112,1628,objective_updated,81.39,1,0,1,6085
20113,1628,objective_updated,199.57,1,1,2,6085
20114,1628,objective_updated,284.06,1,2,3,6085
20115,1628,objective_updated,284.07,2,3,0,6085
20116,1628,objective_updated,512.64,2,0,1,6085
20117,1628,objective_updated,199.69,2,0,3,6086
20118,1628,objective_updated,351.92,3,3,4,6086
20119,1628,objective_updated,552.49,4,4,2,6086
20120,1628,objective_updated,670.52,5,2,1,6086
20121,1628,objective_updated,791.24,6,1,3,6086
20122,1628,objective_updated,0,1,0,2,6087
20123,1628,objective_updated,189.83,2,2,0,6087
20124,1628,objective_updated,81.39,1,0,1,6088
20125,1628,objective_updated,199.57,1,1,2,6088
20126,1628,objective_updated,284.06,1,2,3,6088
20127,1628,objective_updated,284.07,2,3,0,6088
20128,1628,objective_updated,512.64,2,0,1,6088
20129,1628,objective_updated,0,1,0,2,6089
20130,1628,objective_updated,189.83,2,2,0,6089
20131,1628,objective_updated,81.39,1,0,1,6090
20132,1628,objective_updated,199.57,1,1,2,6090
20133,1628,objective_updated,284.06,1,2,3,6090
20134,1628,objective_updated,284.07,2,3,0,6090
20135,1628,objective_updated,512.64,2,0,1,6090
20136,1628,objective_updated,81.39,1,0,1,6091
20137,1628,objective_updated,199.57,1,1,2,6091
20138,1628,objective_updated,284.06,1,2,3,6091
20139,1628,objective_updated,284.07,2,3,0,6091
20140,1628,objective_updated,512.64,2,0,1,6091
20311,34,objective_updated,0,1,0,2,6111
20312,34,objective_updated,73.92,1,2,1,6111
20313,34,objective_updated,116.52,1,1,2,6111
20314,34,objective_updated,189.99,1,2,1,6111
20315,34,objective_updated,333.23,1,1,0,6111
20316,34,objective_updated,379.73,1,0,1,6111
20317,34,objective_updated,427.59,1,1,0,6111
20318,34,objective_updated,473.01,1,0,1,6111
20319,34,objective_updated,588.35,1,1,2,6111
20320,34,objective_updated,632.71,1,2,3,6111
20321,1631,objective_updated,0,1,0,2,6112
20322,1631,objective_updated,189.83,2,2,0,6112
20323,1632,objective_updated,0,1,0,2,6113
20324,1632,objective_updated,210.6,2,2,1,6113
20325,1632,objective_updated,384.72,3,1,0,6113
20326,1632,objective_updated,81.39,1,0,1,6114
20327,1632,objective_updated,199.57,1,1,2,6114
20328,1632,objective_updated,284.06,1,2,3,6114
20329,1632,objective_updated,284.07,2,3,0,6114
20330,1632,objective_updated,512.64,2,0,1,6114
20334,1632,objective_updated,81.39,1,0,1,6116
20335,1632,objective_updated,199.57,1,1,2,6116
20336,1632,objective_updated,284.06,1,2,3,6116
20337,1632,objective_updated,284.07,2,3,0,6116
20338,1632,objective_updated,512.64,2,0,1,6116
20339,1632,objective_updated,199.69,2,0,3,6118
20340,1632,objective_updated,351.92,3,3,4,6118
20341,1632,objective_updated,552.49,4,4,2,6118
20342,1632,objective_updated,670.52,5,2,1,6118
20343,1632,objective_updated,791.24,6,1,3,6118
20344,1632,objective_updated,0,1,0,2,6119
20345,1632,objective_updated,189.83,2,2,0,6119
20346,1632,objective_updated,0,1,0,2,6120
20347,1632,objective_updated,189.83,2,2,0,6120
20348,1633,objective_updated,0,1,0,2,6121
20349,1633,objective_updated,338.69,2,2,1,6121
20350,1633,objective_updated,605.57,3,1,0,6121
20351,1633,objective_updated,51.68,1,0,1,6122
20352,1633,objective_updated,227.87,1,1,2,6122
20353,1633,objective_updated,522.05,2,2,0,6122
20354,1633,objective_updated,631.14,2,0,1,6122
20355,1633,objective_updated,811.77,2,1,2,6122
20356,1633,objective_updated,922.23,2,2,3,6122
20361,1635,objective_updated,0,1,0,2,6127
20362,1635,objective_updated,291.37,2,2,0,6127
20363,1635,objective_updated,568.81,3,0,1,6127
20364,1636,objective_updated,192.69,2,0,2,6129
20365,1636,objective_updated,397.22,3,2,1,6129
20366,1636,objective_updated,140.69,1,0,1,6130
20367,1636,objective_updated,390.13,2,1,0,6130
20368,1636,objective_updated,512.24,2,0,1,6130
20369,1636,objective_updated,651.21,2,1,2,6130
20370,1636,objective_updated,771.86,2,2,3,6130
20371,1636,objective_updated,211.05,2,0,1,6132
20372,1636,objective_updated,445.1,3,1,2,6132
20373,1636,objective_updated,572.74,4,2,4,6132
20374,1636,objective_updated,827.17,5,4,3,6132
20375,1636,objective_updated,956.92,6,3,0,6132
20376,1636,objective_updated,86.2,1,0,1,6133
20377,1636,objective_updated,322.6,1,1,2,6133
20378,1636,objective_updated,508.85,2,2,0,6133
20379,1636,objective_updated,720.5,2,0,1,6133
20380,1636,objective_updated,930.61,2,1,2,6133
20381,1635,objective_updated,227.09,2,0,1,6134
20382,1635,objective_updated,348.3,3,1,2,6134
20383,1635,objective_updated,472.57,4,2,4,6134
20384,1635,objective_updated,596.42,5,4,3,6134
20388,1635,objective_updated,0,1,0,1,6136
20389,1635,objective_updated,230.79,2,1,0,6136
20390,1635,objective_updated,394.52,3,0,2,6136
20391,1635,objective_updated,80.51,1,0,1,6137
20392,1635,objective_updated,195.22,1,1,2,6137
20393,1635,objective_updated,501.66,2,2,0,6137
20394,1635,objective_updated,567.35,2,0,1,6137
20395,1635,objective_updated,703.25,2,1,2,6137
20396,1635,objective_updated,931.31,2,2,3,6137
20397,1635,objective_updated,80.51,1,0,1,6138
20398,1635,objective_updated,195.22,1,1,2,6138
20399,1635,objective_updated,501.66,2,2,0,6138
20400,1635,objective_updated,567.35,2,0,1,6138
20401,1635,objective_updated,703.25,2,1,2,6138
20402,1635,objective_updated,931.31,2,2,3,6138
20403,1635,objective_updated,80.51,1,0,1,6139
20404,1635,objective_updated,195.22,1,1,2,6139
20405,1635,objective_updated,501.66,2,2,0,6139
20406,1635,objective_updated,567.35,2,0,1,6139
20407,1635,objective_updated,703.25,2,1,2,6139
20408,1635,objective_updated,931.31,2,2,3,6139
20409,1635,objective_updated,80.51,1,0,1,6140
20410,1635,objective_updated,195.22,1,1,2,6140
20411,1635,objective_updated,501.66,2,2,0,6140
20412,1635,objective_updated,567.35,2,0,1,6140
20413,1635,objective_updated,703.25,2,1,2,6140
20414,1635,objective_updated,931.31,2,2,3,6140
20415,1635,objective_updated,80.51,1,0,1,6141
20416,1635,objective_updated,195.22,1,1,2,6141
20417,1635,objective_updated,501.66,2,2,0,6141
20418,1635,objective_updated,567.35,2,0,1,6141
20419,1635,objective_updated,703.25,2,1,2,6141
20420,1635,objective_updated,931.31,2,2,3,6141
20421,1636,objective_updated,304.24,2,0,1,6142
20422,1636,objective_updated,561.92,3,1,2,6142
20423,1637,objective_updated,301.14,2,0,2,6143
20424,1637,objective_updated,634.42,3,2,1,6143
20425,1637,objective_updated,303.11,2,0,1,6144
20426,1637,objective_updated,443.59,2,1,2,6144
20427,1637,objective_updated,582.96,2,2,3,6144
20428,1637,objective_updated,202.47,2,0,1,6145
20429,1637,objective_updated,329.17,3,1,2,6145
20430,1637,objective_updated,491.43,4,2,4,6145
20431,1637,objective_updated,679.59,5,4,3,6145
20432,1637,objective_updated,819.62,6,3,1,6145
20433,1637,objective_updated,254.6,2,0,2,6148
20434,1637,objective_updated,570.66,3,2,1,6148
20435,1635,objective_updated,91.92,1,0,1,6149
20436,1635,objective_updated,378.75,1,1,2,6149
20437,1635,objective_updated,480.22,2,2,0,6149
20438,1635,objective_updated,605.6,2,0,1,6149
20439,1635,objective_updated,789.1,2,1,2,6149
20445,1640,objective_updated,0,1,0,2,6152
20446,1640,objective_updated,154.04,2,2,1,6152
20447,1640,objective_updated,0,1,0,2,6153
20448,1640,objective_updated,58.13,1,2,3,6153
20449,1640,objective_updated,97.05,1,3,4,6153
20450,1640,objective_updated,138.48,1,4,3,6153
20451,1640,objective_updated,180.41,1,3,4,6153
20452,1640,objective_updated,221.86,1,4,3,6153
20453,1640,objective_updated,262.23,1,3,4,6153
20454,1640,objective_updated,303.64,1,4,3,6153
20455,1640,objective_updated,343.93,1,3,2,6153
20456,1640,objective_updated,382.85,1,2,3,6153
20457,1640,objective_updated,240.78,1,0,1,6154
20458,1640,objective_updated,390.82,2,1,0,6154
20459,1640,objective_updated,439.62,2,0,1,6154
20460,1640,objective_updated,240.78,1,0,1,6155
20461,1640,objective_updated,390.82,2,1,0,6155
20462,1640,objective_updated,439.62,2,0,1,6155
20467,1640,objective_updated,121.83,1,0,1,6157
20468,1640,objective_updated,239.48,1,1,2,6157
20469,1640,objective_updated,407.54,1,2,3,6157
20470,1640,objective_updated,407.54,2,3,0,6157
20477,1640,objective_updated,121.83,1,0,1,6160
20478,1640,objective_updated,239.48,1,1,2,6160
20479,1640,objective_updated,407.54,1,2,3,6160
20480,1640,objective_updated,407.54,2,3,0,6160
20481,1641,objective_updated,266.43,2,0,1,6161
20482,1641,objective_updated,490.74,3,1,2,6161
20483,1641,objective_updated,93.88,1,0,1,6162
20484,1641,objective_updated,175.18,1,1,2,6162
20485,1641,objective_updated,273.56,1,2,3,6162
20486,1641,objective_updated,273.58,2,3,0,6162
20487,1641,objective_updated,539.62,2,0,1,6162
20488,1641,objective_updated,689.04,2,1,2,6162
20489,1641,objective_updated,122.28,1,0,1,6163
20490,1641,objective_updated,189.68,1,1,2,6163
20491,1641,objective_updated,353.97,1,2,3,6163
20492,1641,objective_updated,353.97,2,3,0,6163
20493,1641,objective_updated,119.66,2,0,1,6165
20494,1641,objective_updated,236.05,3,1,3,6165
20495,1641,objective_updated,412.96,4,3,4,6165
20496,1641,objective_updated,640.02,5,4,2,6165
20497,1641,objective_updated,818.03,6,2,1,6165
20516,1641,objective_updated,79.58,1,0,1,6169
20517,1641,objective_updated,146.48,1,1,2,6169
20518,1641,objective_updated,493.06,1,2,3,6169
20519,1641,objective_updated,493.06,2,3,0,6169
20520,1641,objective_updated,666.21,2,0,1,6169
20521,1641,objective_updated,863.72,2,1,2,6169
20522,1641,objective_updated,1006.15,2,2,3,6169
20523,1641,objective_updated,1006.15,3,3,0,6169
20524,1641,objective_updated,264.15,2,0,1,6170
20525,1641,objective_updated,494.58,3,1,2,6170
20526,1644,objective_updated,486.28,2,0,1,6173
20527,1645,objective_updated,0,1,0,2,6174
20528,1645,objective_updated,280.89,2,2,1,6174
20529,1645,objective_updated,585.31,3,1,0,6174
20530,1645,objective_updated,151.04,1,0,1,6175
20531,1645,objective_updated,372.87,1,1,2,6175
20532,1645,objective_updated,499.22,2,2,0,6175
20533,1645,objective_updated,569.56,2,0,1,6175
20534,1645,objective_updated,136.17,2,0,1,6176
20535,1645,objective_updated,253.52,3,1,2,6176
20536,1645,objective_updated,390.27,4,2,4,6176
20537,1645,objective_updated,607.3,5,4,3,6176
20538,1645,objective_updated,827.57,6,3,1,6176
20539,1645,objective_updated,255.5,1,0,1,6178
20540,1645,objective_updated,450.17,2,1,0,6178
20541,1645,objective_updated,669.31,2,0,1,6178
20542,1646,objective_updated,0,1,0,1,6180
20543,1646,objective_updated,293.18,2,1,0,6180
20544,1646,objective_updated,596.61,3,0,2,6180
20550,1646,objective_updated,252.68,1,0,1,6182
20551,1646,objective_updated,426.97,2,1,0,6182
20552,1646,objective_updated,647.2,2,0,1,6182
20553,1646,objective_updated,751.99,2,1,2,6182
20554,1646,objective_updated,183.68,2,0,3,6183
20555,1646,objective_updated,345.49,3,3,1,6183
20556,1646,objective_updated,515,4,1,2,6183
20557,1646,objective_updated,630.78,5,2,4,6183
20558,1646,objective_updated,872.32,6,4,3,6183
20559,1646,objective_updated,395.37,2,0,1,6185
20560,1646,objective_updated,550.7,2,1,2,6185
20561,1647,objective_updated,0,1,0,1,6186
20562,1647,objective_updated,272.75,2,1,2,6186
20563,1647,objective_updated,594.26,3,2,0,6186
20572,1650,objective_updated,40.06,1,0,1,6189
20573,1650,objective_updated,240.5,1,1,2,6189
20574,1650,objective_updated,381.84,1,2,3,6189
20575,1650,objective_updated,381.84,2,3,0,6189
20576,1650,objective_updated,569.21,2,0,1,6189
20577,1651,objective_updated,119.39,2,0,2,6190
20578,1651,objective_updated,296.27,3,2,4,6190
20579,1651,objective_updated,513.05,4,4,3,6190
20580,1651,objective_updated,647.51,5,3,1,6190
20581,1651,objective_updated,851.81,6,1,2,6190
20582,1647,objective_updated,102.25,1,0,1,6192
20583,1647,objective_updated,258.27,1,1,2,6192
20584,1647,objective_updated,413.84,1,2,3,6192
20585,1647,objective_updated,413.84,2,3,0,6192
20586,1647,objective_updated,40.06,1,0,1,6193
20587,1647,objective_updated,240.5,1,1,2,6193
20588,1647,objective_updated,381.84,1,2,3,6193
20589,1647,objective_updated,381.84,2,3,0,6193
20590,1647,objective_updated,569.21,2,0,1,6193
20591,1647,objective_updated,119.39,2,0,2,6194
20592,1647,objective_updated,296.27,3,2,4,6194
20593,1647,objective_updated,513.05,4,4,3,6194
20594,1647,objective_updated,647.51,5,3,1,6194
20595,1647,objective_updated,851.81,6,1,2,6194
20596,1653,objective_updated,0,1,0,1,6196
20597,1653,objective_updated,194.26,2,1,2,6196
20598,1653,objective_updated,384.68,3,2,0,6196
20599,1653,objective_updated,62.65,1,0,1,6197
20600,1653,objective_updated,337.08,1,1,2,6197
20601,1653,objective_updated,480.23,2,2,0,6197
20602,1653,objective_updated,661.4,2,0,1,6197
20603,1653,objective_updated,225.71,1,0,1,6198
20604,1653,objective_updated,327.58,1,1,2,6198
20605,1653,objective_updated,485.19,2,2,0,6198
20606,1653,objective_updated,684.07,2,0,1,6198
